lodcolumn,gene_id,gene_symbol,gene_chr,gene_start,gene_middle,gene_end,qtl_chr,qtl_pos,qtl_mkr,qtl_lod,cis,,,,,,,,
ENSMUSP00000107869,ENSMUSG00000015968,Cacna1d,14,30.039949,30.265552,30.491156,17,15.681772,UNC27605202,7.001441026,FALSE,,,,,,,,
ENSMUSP00000022616,ENSMUSG00000022037,Clu,14,65.968483,65.975016,65.981548,8,103.937071,UNC15417472,7.000017808,FALSE,,,,,,,,
ENSMUSP00000036555,ENSMUSG00000002319,Ipo4,14,55.6254,55.631648,55.637895,5,23.6583,UNC8799980,6.998438675,FALSE,,,,,,,,
ENSMUSP00000131991,ENSMUSG00000091898,Tnnc1,14,31.208312,31.21002,31.211729,12,99.67971,UNC21736141,6.998326252,FALSE,,,,,,,,
ENSMUSP00000097872,ENSMUSG00000025558,Dock9,14,121.542039,121.669886,121.797734,12,81.714333,UNC21490579,6.997274619,FALSE,,,,,,,,
ENSMUSP00000022821,ENSMUSG00000022210,Dhrs4,14,55.478758,55.484548,55.490338,5,119.579361,UNC10023957,6.99711568,FALSE,,,,,,,,
ENSMUSP00000022330,ENSMUSG00000021798,Ldb3,14,34.526699,34.55769,34.588681,1,32.634721,backupUNC010539556,6.995037004,FALSE,,,,,,,,
ENSMUSP00000022517,ENSMUSG00000021947,Cryl1,14,57.275034,57.336758,57.398483,4,143.296106,UNC8397172,6.994240734,FALSE,,,,,,,,
ENSMUSP00000022834,ENSMUSG00000022225,Cma1,14,55.941453,55.943057,55.944661,1,174.037187,JAX00012756,6.993534211,FALSE,,,,,,,,
ENSMUSP00000119275,ENSMUSG00000050335,Lgals3,14,47.367751,47.376956,47.38616,1,191.657427,UNC2437403,6.992786783,FALSE,,,,,,,,
ENSMUSP00000022322,ENSMUSG00000021794,Glud1,14,34.310727,34.327936,34.345144,17,51.49227,UNC28001949,6.991141891,FALSE,,,,,,,,
ENSMUSP00000026313,ENSMUSG00000025277,Abhd6,14,8.002902,8.029728,8.056555,4,137.649971,UNC8316283,6.990639996,FALSE,,,,,,,,
ENSMUSP00000022600,ENSMUSG00000022022,Mtrf1,14,79.397772,79.410711,79.42365,19,56.006537,UNC30543058,6.990025533,FALSE,,,,,,,,
ENSMUSP00000121201,ENSMUSG00000021998,Lcp1,14,75.131101,75.180972,75.230842,6,76.674682,UNC11409724,6.987959643,FALSE,,,,,,,,
ENSMUSP00000079967,ENSMUSG00000062093,Gm10110,14,89.896223,89.897344,89.898466,19,36.037734,UNC30255760,6.985387801,FALSE,,,,,,,,
ENSMUSP00000106519,ENSMUSG00000060126,Tpt1,14,75.845093,75.846809,75.848525,X,135.322569,UNC31349098,6.984359121,FALSE,,,,,,,,
ENSMUSP00000002403,ENSMUSG00000002332,Dhrs1,14,55.73902,55.742355,55.74569,5,137.285891,UNC10265420,6.984214111,FALSE,,,,,,,,
ENSMUSP00000068550,ENSMUSG00000058690,Ccser2,14,36.874936,36.921856,36.968777,19,24.004489,UNC30087701,6.98409174,FALSE,,,,,,,,
ENSMUSP00000117229,ENSMUSG00000092232,Gm20521,14,54.883441,54.890789,54.898137,2,134.513071,UNC4018876,6.983583517,FALSE,,,,,,,,
ENSMUSP00000107237,ENSMUSG00000060373,Hnrnpc,14,52.07338,52.088704,52.104028,17,85.959902,UNC28520324,6.980350848,FALSE,,,,,,,,
ENSMUSP00000022256,ENSMUSG00000021737,Psmd6,14,14.112184,14.116584,14.120984,16,38.378085,UNC160041178,6.979612587,FALSE,,,,,,,,
ENSMUSP00000048925,ENSMUSG00000058997,Vwa8,14,78.849178,79.025744,79.20231,10,86.603197,UNC18365559,6.979237878,FALSE,,,,,,,,
ENSMUSP00000002400,ENSMUSG00000002329,Mdp1,14,55.657879,55.659194,55.660508,3,89.126435,backupUNC030493487,6.979005833,FALSE,,,,,,,,
ENSMUSP00000022682,ENSMUSG00000022091,Sorbs3,14,70.180468,70.194052,70.207637,3,27.95261,UNC4923256,6.978540571,FALSE,,,,,,,,
ENSMUSP00000038103,ENSMUSG00000061068,Mcpt4,14,56.059744,56.061027,56.06231,15,66.536232,UNC25778744,6.977926302,FALSE,,,,,,,,
ENSMUSP00000022341,ENSMUSG00000021807,2700060E02Rik,14,19.811402,19.817612,19.823823,8,115.0919,UNC15552290,6.977615688,FALSE,,,,,,,,
ENSMUSP00000125722,ENSMUSG00000021816,Ppp3cb,14,20.499364,20.522968,20.546573,1,68.442843,UNC863458,6.977114708,FALSE,,,,,,,,
ENSMUSP00000022380,ENSMUSG00000021832,Psmc6,14,45.329824,45.339448,45.349071,3,156.479444,UNC6607885,6.977081816,FALSE,,,,,,,,
ENSMUSP00000125722,ENSMUSG00000021816,Ppp3cb,14,20.499364,20.522968,20.546573,9,99.72858,UNC16975263,6.974560144,FALSE,,,,,,,,
ENSMUSP00000022462,ENSMUSG00000021906,Oxnad1,14,32.085374,32.094288,32.103202,1,65.049468,UNC010106729,6.9744618,FALSE,,,,,,,,
ENSMUSP00000129504,ENSMUSG00000022100,Xpo7,14,70.654246,70.710437,70.766628,11,28.997955,UNC19319991,6.974191186,FALSE,,,,,,,,
ENSMUSP00000125977,ENSMUSG00000025290,Rps24,14,24.490681,24.493414,24.496146,13,101.857581,JAX00368343,6.974065738,FALSE,,,,,,,,
ENSMUSP00000099867,ENSMUSG00000053093,Myh7,14,54.970688,54.982661,54.994634,18,47.490427,UNC29198038,6.974004646,FALSE,,,,,,,,
ENSMUSP00000022256,ENSMUSG00000021737,Psmd6,14,14.112184,14.116584,14.120984,11,36.264269,UNC19416151,6.971274849,FALSE,,,,,,,,
ENSMUSP00000079967,ENSMUSG00000062093,Gm10110,14,89.896223,89.897344,89.898466,2,114.756684,UNC3788731,6.968703719,FALSE,,,,,,,,
ENSMUSP00000022803,ENSMUSG00000022193,Psmb5,14,54.61412,54.616058,54.617995,8,87.268925,JAX00674992,6.968324769,FALSE,,,,,,,,
ENSMUSP00000022694,ENSMUSG00000022099,Dmtn,14,70.602184,70.619116,70.636048,13,102.123603,UNC23238004,6.966959249,FALSE,,,,,,,,
ENSMUSP00000036555,ENSMUSG00000002319,Ipo4,14,55.6254,55.631648,55.637895,3,85.146442,UNC5690039,6.964543441,FALSE,,,,,,,,
ENSMUSP00000022391,ENSMUSG00000021843,Ktn1,14,47.663756,47.70016,47.736563,15,40.166395,UNC25423942,6.964189779,FALSE,,,,,,,,
ENSMUSP00000022614,ENSMUSG00000022035,Ccdc25,14,65.837302,65.851953,65.866604,X,94.504534,UNC200107854,6.963997073,FALSE,,,,,,,,
ENSMUSP00000022507,ENSMUSG00000021938,Pspc1,14,56.722441,56.750378,56.778316,19,57.534807,UNC30566213,6.963426214,FALSE,,,,,,,,
ENSMUSP00000042283,ENSMUSG00000035726,Supt16,14,52.160419,52.178829,52.197239,11,69.613148,UNC19870193,6.963099134,FALSE,,,,,,,,
ENSMUSP00000022380,ENSMUSG00000021832,Psmc6,14,45.329824,45.339448,45.349071,14,21.672542,UNC23678312,6.961945178,FALSE,,,,,,,,
ENSMUSP00000139261,ENSMUSG00000098557,KCTD12,14,102.976581,102.979609,102.982637,3,6.274425,UNC4642719,6.960604975,FALSE,,,,,,,,
ENSMUSP00000046199,ENSMUSG00000042286,Stab1,14,31.139013,31.153827,31.168641,11,80.762823,UNC19985240,6.959037321,FALSE,,,,,,,,
ENSMUSP00000022517,ENSMUSG00000021947,Cryl1,14,57.275034,57.336758,57.398483,14,45.796474,JAX00378977,6.958751634,FALSE,,,,,,,,
ENSMUSP00000022518,ENSMUSG00000021951,N6amt2,14,57.549598,57.560584,57.571569,9,121.33901,UNC17278108,6.958648187,FALSE,,,,,,,,
ENSMUSP00000069209,ENSMUSG00000022040,Ephx2,14,66.084377,66.104438,66.1245,4,89.246433,UNC7702162,6.95832837,FALSE,,,,,,,,
ENSMUSP00000113014,ENSMUSG00000022214,Dcaf11,14,55.560006,55.565036,55.570065,7,142.826802,UNC14026572,6.958048242,FALSE,,,,,,,,
ENSMUSP00000032898,ENSMUSG00000030662,Ipo5,14,120.911194,120.929618,120.948042,X,52.441055,UNC30828471,6.95795043,FALSE,,,,,,,,
ENSMUSP00000125697,ENSMUSG00000043004,Gng2,14,19.872559,19.925093,19.977627,5,26.21206,JAX00576811,6.955696773,FALSE,,,,,,,,
ENSMUSP00000131634,ENSMUSG00000075486,Commd6,14,101.633766,101.637226,101.640686,18,61.15677,UNC29394642,6.955179609,FALSE,,,,,,,,
ENSMUSP00000042283,ENSMUSG00000035726,Supt16,14,52.160419,52.178829,52.197239,12,113.169043,UNC21919226,6.95251293,FALSE,,,,,,,,
ENSMUSP00000022340,ENSMUSG00000021806,Nid2,14,19.751257,19.781522,19.811787,6,133.904831,UNC12130069,6.952374705,FALSE,,,,,,,,
ENSMUSP00000125434,ENSMUSG00000061244,Exoc5,14,49.012146,49.0394,49.066653,7,34.370196,UNC12598222,6.951955921,FALSE,,,,,,,,
ENSMUSP00000022310,ENSMUSG00000021785,Ngly1,14,16.24928,16.280603,16.311926,2,165.480206,UNC4418185,6.950628877,FALSE,,,,,,,,
ENSMUSP00000006697,ENSMUSG00000006522,Itih3,14,30.908573,30.916166,30.92376,3,52.493266,UNC5266164,6.948717987,FALSE,,,,,,,,
ENSMUSP00000124300,ENSMUSG00000033060,Lmo7,14,101.729957,101.832334,101.93471,9,116.933942,UNC17212656,6.946819207,FALSE,,,,,,,,
ENSMUSP00000022311,ENSMUSG00000021786,Oxsm,14,16.238656,16.244232,16.249808,5,147.147276,UNC10392845,6.946738311,FALSE,,,,,,,,
ENSMUSP00000006703,ENSMUSG00000021922,Itih4,14,30.886476,30.894228,30.901981,10,86.193659,UNC18360670,6.945343958,FALSE,,,,,,,,
ENSMUSP00000022507,ENSMUSG00000021938,Pspc1,14,56.722441,56.750378,56.778316,10,97.00953,UNC18505433,6.941950799,FALSE,,,,,,,,
ENSMUSP00000047665,ENSMUSG00000039197,Adk,14,21.052574,21.250571,21.448568,1,136.108121,UNC1744210,6.941602925,FALSE,,,,,,,,
ENSMUSP00000053176,ENSMUSG00000039376,Synpo2l,14,20.658946,20.66365,20.668354,4,135.480959,JAX00124989,6.941256082,FALSE,,,,,,,,
ENSMUSP00000022682,ENSMUSG00000022091,Sorbs3,14,70.180468,70.194052,70.207637,6,101.84099,UNC11725017,6.93865841,FALSE,,,,,,,,
ENSMUSP00000069840,ENSMUSG00000021993,Mipep,14,60.784566,60.844088,60.90361,X,85.564575,UNC31044488,6.93856118,FALSE,,,,,,,,
ENSMUSP00000138134,ENSMUSG00000021917,Spcs1,14,30.999826,31.000749,31.001672,16,23.875934,UNC26483008,6.93821953,FALSE,,,,,,,,
ENSMUSP00000038103,ENSMUSG00000061068,Mcpt4,14,56.059744,56.061027,56.06231,3,147.969945,UNC6498574,6.938173903,FALSE,,,,,,,,
ENSMUSP00000022639,ENSMUSG00000022055,Nefl,14,68.083863,68.086479,68.089095,17,12.309636,UNC170020729,6.937840965,FALSE,,,,,,,,
ENSMUSP00000022391,ENSMUSG00000021843,Ktn1,14,47.663756,47.70016,47.736563,9,59.008577,UNC16443479,6.93743565,FALSE,,,,,,,,
ENSMUSP00000068550,ENSMUSG00000058690,Ccser2,14,36.874936,36.921856,36.968777,1,87.902535,JAX00006329,6.937069928,FALSE,,,,,,,,
ENSMUSP00000014640,ENSMUSG00000014496,Ankrd28,14,31.700015,31.765215,31.830415,10,50.079473,UNC17936006,6.93694509,FALSE,,,,,,,,
ENSMUSP00000022616,ENSMUSG00000022037,Clu,14,65.968483,65.975016,65.981548,17,66.416991,UNC28211097,6.935862745,FALSE,,,,,,,,
ENSMUSP00000130492,ENSMUSG00000010376,Nedd8,14,55.662265,55.667086,55.671906,5,108.723632,JAX00591603,6.935398139,FALSE,,,,,,,,
ENSMUSP00000125977,ENSMUSG00000025290,Rps24,14,24.490681,24.493414,24.496146,4,19.426693,JAX00546352,6.933233053,FALSE,,,,,,,,
ENSMUSP00000093741,ENSMUSG00000071540,3425401B19Rik,14,32.659119,32.672196,32.685272,18,53.338791,UNC29278350,6.932342593,FALSE,,,,,,,,
ENSMUSP00000026313,ENSMUSG00000025277,Abhd6,14,8.002902,8.029728,8.056555,17,81.569908,UNC28457262,6.931195816,FALSE,,,,,,,,
ENSMUSP00000126449,ENSMUSG00000006529,Itih1,14,30.92918,30.936234,30.943289,8,112.898714,UNC15517879,6.930991519,FALSE,,,,,,,,
ENSMUSP00000022521,ENSMUSG00000021948,Prkcd,14,30.595356,30.610783,30.62621,19,57.167383,UNC30560818,6.92884499,FALSE,,,,,,,,
ENSMUSP00000022419,ENSMUSG00000021868,Ppif,14,25.694154,25.697311,25.700468,16,46.07499,UNC26750430,6.928344659,FALSE,,,,,,,,
ENSMUSP00000119330,ENSMUSG00000021773,Comtd1,14,21.845861,21.847419,21.848977,14,22.195722,UNC23685230,6.928065482,TRUE,,,,,,,,
ENSMUSP00000022311,ENSMUSG00000021786,Oxsm,14,16.238656,16.244232,16.249808,19,55.274709,UNC30533121,6.927975621,FALSE,,,,,,,,
ENSMUSP00000022480,ENSMUSG00000021913,Ogdhl,14,32.322019,32.33492,32.34782,7,115.526206,JAX00652038,6.925680352,FALSE,,,,,,,,
ENSMUSP00000038763,ENSMUSG00000041650,Pcca,14,122.534324,122.712712,122.8911,4,153.565531,UNC8498402,6.924955613,FALSE,,,,,,,,
ENSMUSP00000124909,ENSMUSG00000033083,Tbc1d4,14,101.44236,101.525776,101.609191,13,111.81778,UNC23381243,6.92466726,FALSE,,,,,,,,
ENSMUSP00000121201,ENSMUSG00000021998,Lcp1,14,75.131101,75.180972,75.230842,2,171.961728,UNC4516562,6.923012357,FALSE,,,,,,,,
ENSMUSP00000022553,ENSMUSG00000021981,Cab39l,14,59.440981,59.494942,59.548903,3,159.936032,UNC6635577,6.921856687,FALSE,,,,,,,,
ENSMUSP00000022518,ENSMUSG00000021951,N6amt2,14,57.549598,57.560584,57.571569,5,23.388774,UNC8797371,6.921353569,FALSE,,,,,,,,
ENSMUSP00000124300,ENSMUSG00000033060,Lmo7,14,101.729957,101.832334,101.93471,2,6.578834,UNC2513327,6.920964302,FALSE,,,,,,,,
ENSMUSP00000124909,ENSMUSG00000033083,Tbc1d4,14,101.44236,101.525776,101.609191,16,23.761477,UNC26481421,6.920205377,FALSE,,,,,,,,
ENSMUSP00000107237,ENSMUSG00000060373,Hnrnpc,14,52.07338,52.088704,52.104028,6,126.694291,UNC12039454,6.919107741,FALSE,,,,,,,,
ENSMUSP00000044554,ENSMUSG00000037712,Fermt2,14,45.458792,45.494455,45.530118,3,147.214132,UNC6487473,6.915184858,FALSE,,,,,,,,
ENSMUSP00000022682,ENSMUSG00000022091,Sorbs3,14,70.180468,70.194052,70.207637,12,110.269203,UNC21878986,6.914168257,FALSE,,,,,,,,
ENSMUSP00000036555,ENSMUSG00000002319,Ipo4,14,55.6254,55.631648,55.637895,2,160.124286,UNC4341570,6.910202809,FALSE,,,,,,,,
ENSMUSP00000026313,ENSMUSG00000025277,Abhd6,14,8.002902,8.029728,8.056555,6,34.411166,UNC10860706,6.908821341,FALSE,,,,,,,,
ENSMUSP00000022496,ENSMUSG00000021929,Kpna3,14,61.365186,61.402566,61.439947,X,140.938315,UNC31393609,6.908323442,FALSE,,,,,,,,
ENSMUSP00000087773,ENSMUSG00000040640,Erc2,14,27.622442,28.05049,28.478537,9,11.184571,UNC15844601,6.904962937,FALSE,,,,,,,,
ENSMUSP00000045955,ENSMUSG00000039367,Sec24c,14,20.674321,20.684586,20.69485,1,24.108339,UNC288334,6.904804936,FALSE,,,,,,,,
ENSMUSP00000022429,ENSMUSG00000021877,Arf4,14,26.638074,26.651579,26.665084,2,44.340114,JAX00216334,6.904412603,FALSE,,,,,,,,
ENSMUSP00000042186,ENSMUSG00000032849,Abcc4,14,118.482692,118.594456,118.706219,10,127.119491,UNC18956273,6.903723972,FALSE,,,,,,,,
ENSMUSP00000022803,ENSMUSG00000022193,Psmb5,14,54.61412,54.616058,54.617995,12,17.670717,UNC20716184,6.903443629,FALSE,,,,,,,,
ENSMUSP00000022600,ENSMUSG00000022022,Mtrf1,14,79.397772,79.410711,79.42365,1,132.035117,UNC1688945,6.903361632,FALSE,,,,,,,,
ENSMUSP00000042186,ENSMUSG00000032849,Abcc4,14,118.482692,118.594456,118.706219,17,27.435723,UNC27723391,6.902569198,FALSE,,,,,,,,
ENSMUSP00000022834,ENSMUSG00000022225,Cma1,14,55.941453,55.943057,55.944661,8,113.167858,UNC15521384,6.899999147,FALSE,,,,,,,,
ENSMUSP00000002403,ENSMUSG00000002332,Dhrs1,14,55.73902,55.742355,55.74569,19,61.166829,UNC30604935,6.899553321,FALSE,,,,,,,,
ENSMUSP00000107237,ENSMUSG00000060373,Hnrnpc,14,52.07338,52.088704,52.104028,19,61.021895,UNC30603794,6.8992361,FALSE,,,,,,,,
ENSMUSP00000065754,ENSMUSG00000054733,Msra,14,64.122623,64.289263,64.455903,1,94.949714,UNC010178377,6.899104818,FALSE,,,,,,,,
ENSMUSP00000113014,ENSMUSG00000022214,Dcaf11,14,55.560006,55.565036,55.570065,2,76.13851,UNC3359180,6.895242592,FALSE,,,,,,,,
ENSMUSP00000123765,ENSMUSG00000022110,Sucla2,14,73.525319,73.56073,73.596142,12,98.480985,JAX00342845,6.894314004,FALSE,,,,,,,,
ENSMUSP00000069840,ENSMUSG00000021993,Mipep,14,60.784566,60.844088,60.90361,12,108.618083,UNC21858874,6.891372536,FALSE,,,,,,,,
ENSMUSP00000022391,ENSMUSG00000021843,Ktn1,14,47.663756,47.70016,47.736563,6,138.797542,UNC12211094,6.891217237,FALSE,,,,,,,,
ENSMUSP00000126449,ENSMUSG00000006529,Itih1,14,30.92918,30.936234,30.943289,9,99.24289,backupUNC091131186,6.890136548,FALSE,,,,,,,,
ENSMUSP00000022576,ENSMUSG00000021999,Cpb2,14,75.242287,75.262919,75.283551,19,3.286882,JAX00468921,6.89003731,FALSE,,,,,,,,
ENSMUSP00000038763,ENSMUSG00000041650,Pcca,14,122.534324,122.712712,122.8911,X,37.703236,UNC30749542,6.887712279,FALSE,,,,,,,,
ENSMUSP00000022311,ENSMUSG00000021786,Oxsm,14,16.238656,16.244232,16.249808,15,32.324332,UNC150348351,6.887051795,FALSE,,,,,,,,
ENSMUSP00000048925,ENSMUSG00000058997,Vwa8,14,78.849178,79.025744,79.20231,1,166.173512,UNC2122853,6.887035265,FALSE,,,,,,,,
ENSMUSP00000124258,ENSMUSG00000054509,Parp4,14,56.575619,56.617706,56.659794,4,140.384855,UNC8355585,6.886302941,FALSE,,,,,,,,
ENSMUSP00000022369,ENSMUSG00000021823,Vcl,14,20.929433,20.981553,21.033673,8,110.808393,UNC15492366,6.886170946,FALSE,,,,,,,,
ENSMUSP00000025940,ENSMUSG00000071347,C1qtnf9,14,60.768134,60.774502,60.780869,9,121.842276,UNC17284957,6.885975509,FALSE,,,,,,,,
ENSMUSP00000046199,ENSMUSG00000042286,Stab1,14,31.139013,31.153827,31.168641,4,36.121313,backupUNC040044633,6.884784411,FALSE,,,,,,,,
ENSMUSP00000022573,ENSMUSG00000021996,Esd,14,74.732297,74.741531,74.750765,9,114.810778,UNC17177077,6.883628606,FALSE,,,,,,,,
ENSMUSP00000039537,ENSMUSG00000033405,Nudt15,14,73.519864,73.534053,73.548242,5,30.01199,backupUNC050791163,6.882917409,FALSE,,,,,,,,
ENSMUSP00000077893,ENSMUSG00000058571,Gpc6,14,116.925297,117.452413,117.979529,11,92.94507,UNC20146764,6.881047073,FALSE,,,,,,,,
ENSMUSP00000042875,ENSMUSG00000040760,Appl1,14,26.918988,26.94511,26.971232,6,144.026629,UNC060274207,6.879918989,FALSE,,,,,,,,
ENSMUSP00000052942,ENSMUSG00000022024,Sugt1,14,79.587691,79.608723,79.629755,5,53.057929,UNC9194098,6.879335143,FALSE,,,,,,,,
ENSMUSP00000123798,ENSMUSG00000079197,Psme2,14,55.587441,55.589277,55.591113,X,140.074988,UNC31386390,6.876633277,FALSE,,,,,,,,
ENSMUSP00000056026,ENSMUSG00000045691,Thtpa,14,55.094835,55.09691,55.098986,16,35.870983,UNC26645910,6.876453902,FALSE,,,,,,,,
ENSMUSP00000042602,ENSMUSG00000035960,Apex1,14,50.924968,50.926054,50.927139,12,109.323232,UNC21867305,6.872758289,FALSE,,,,,,,,
ENSMUSP00000042875,ENSMUSG00000040760,Appl1,14,26.918988,26.94511,26.971232,13,52.067704,UNC22595965,6.872735742,FALSE,,,,,,,,
ENSMUSP00000107448,ENSMUSG00000062014,Gmfb,14,46.808149,46.815196,46.822242,15,43.942302,UNC25475093,6.871521955,FALSE,,,,,,,,
ENSMUSP00000077893,ENSMUSG00000058571,Gpc6,14,116.925297,117.452413,117.979529,13,95.845584,JAX00367130,6.8710275,FALSE,,,,,,,,
ENSMUSP00000087494,ENSMUSG00000021798,Ldb3,14,34.526699,34.55769,34.588681,5,133.155817,UNC10210466,6.869862406,FALSE,,,,,,,,
ENSMUSP00000107448,ENSMUSG00000062014,Gmfb,14,46.808149,46.815196,46.822242,4,81.432458,UNC7604090,6.868764539,FALSE,,,,,,,,
ENSMUSP00000022616,ENSMUSG00000022037,Clu,14,65.968483,65.975016,65.981548,7,12.890503,UNC070010113,6.866755239,FALSE,,,,,,,,
ENSMUSP00000017629,ENSMUSG00000017485,Top2b,14,16.365179,16.397983,16.430787,18,84.216456,UNC29749724,6.86642887,FALSE,,,,,,,,
ENSMUSP00000022600,ENSMUSG00000022022,Mtrf1,14,79.397772,79.410711,79.42365,7,133.112064,UNC13891624,6.865770109,FALSE,,,,,,,,
ENSMUSP00000061498,ENSMUSG00000040472,Rabggta,14,55.715873,55.719065,55.722257,4,154.943666,UNC8520565,6.86512607,FALSE,,,,,,,,
ENSMUSP00000065754,ENSMUSG00000054733,Msra,14,64.122623,64.289263,64.455903,16,22.857775,UNC26470127,6.864908142,FALSE,,,,,,,,
ENSMUSP00000106957,ENSMUSG00000022223,Sdr39u1,14,55.897286,55.898759,55.900232,9,83.272462,UNC16761662,6.864902574,FALSE,,,,,,,,
ENSMUSP00000022517,ENSMUSG00000021947,Cryl1,14,57.275034,57.336758,57.398483,19,58.286752,UNC30576425,6.863541992,FALSE,,,,,,,,
ENSMUSP00000061498,ENSMUSG00000040472,Rabggta,14,55.715873,55.719065,55.722257,7,142.384143,UNC14022222,6.863114518,FALSE,,,,,,,,
ENSMUSP00000002400,ENSMUSG00000002329,Mdp1,14,55.657879,55.659194,55.660508,6,112.255836,UNC11868058,6.861999503,FALSE,,,,,,,,
ENSMUSP00000017629,ENSMUSG00000017485,Top2b,14,16.365179,16.397983,16.430787,2,3.653704,UNC2472028,6.861669922,FALSE,,,,,,,,
ENSMUSP00000078746,ENSMUSG00000063410,Stk24,14,121.286343,121.332838,121.379334,X,134.183571,UNC31339736,6.86126055,FALSE,,,,,,,,
ENSMUSP00000093741,ENSMUSG00000071540,3425401B19Rik,14,32.659119,32.672196,32.685272,7,66.089117,UNC13022016,6.860328329,FALSE,,,,,,,,
ENSMUSP00000069209,ENSMUSG00000022040,Ephx2,14,66.084377,66.104438,66.1245,9,62.435667,UNC16487945,6.860234899,FALSE,,,,,,,,
ENSMUSP00000069840,ENSMUSG00000021993,Mipep,14,60.784566,60.844088,60.90361,13,101.77217,UNC23234086,6.859685676,FALSE,,,,,,,,
ENSMUSP00000022317,ENSMUSG00000021792,Fam213a,14,40.99374,41.003764,41.013788,16,30.386565,UNC26577581,6.859319228,FALSE,,,,,,,,
ENSMUSP00000123798,ENSMUSG00000079197,Psme2,14,55.587441,55.589277,55.591113,7,6.744048,UNC12400809,6.859174744,FALSE,,,,,,,,
ENSMUSP00000050634,ENSMUSG00000058351,Smim4,14,31.088869,31.1089,31.12893,9,102.460303,UNC17011609,6.858363801,FALSE,,,,,,,,
ENSMUSP00000022497,ENSMUSG00000021930,Spryd7,14,61.531993,61.54444,61.556886,1,158.590547,UNC2036078,6.857924853,FALSE,,,,,,,,
ENSMUSP00000022538,ENSMUSG00000021967,Mrp63,14,57.826239,57.827492,57.828745,12,25.501016,UNC20746795,6.854606452,FALSE,,,,,,,,
ENSMUSP00000006697,ENSMUSG00000006522,Itih3,14,30.908573,30.916166,30.92376,11,111.198131,UNC20387308,6.854300709,FALSE,,,,,,,,
ENSMUSP00000022517,ENSMUSG00000021947,Cryl1,14,57.275034,57.336758,57.398483,1,106.166595,UNC1338997,6.85261608,FALSE,,,,,,,,
ENSMUSP00000069209,ENSMUSG00000022040,Ephx2,14,66.084377,66.104438,66.1245,10,92.563884,UNC18442924,6.85161753,FALSE,,,,,,,,
ENSMUSP00000026625,ENSMUSG00000025545,Clybl,14,122.181694,122.291963,122.402232,16,25.821037,UNC26508544,6.851374585,FALSE,,,,,,,,
ENSMUSP00000022694,ENSMUSG00000022099,Dmtn,14,70.602184,70.619116,70.636048,17,53.547892,JAX00441916,6.851162932,FALSE,,,,,,,,
ENSMUSP00000022330,ENSMUSG00000021798,Ldb3,14,34.526699,34.55769,34.588681,18,60.960352,UNC29391957,6.850376379,FALSE,,,,,,,,
ENSMUSP00000055619,ENSMUSG00000049960,Mrps16,14,20.391231,20.392393,20.393555,X,129.879889,UNC31313938,6.850041235,FALSE,,,,,,,,
ENSMUSP00000043926,ENSMUSG00000021871,Pnp,14,50.944302,50.95477,50.965237,5,59.43215,UNC9275547,6.848822336,FALSE,,,,,,,,
ENSMUSP00000053176,ENSMUSG00000039376,Synpo2l,14,20.658946,20.66365,20.668354,7,12.917476,UNC12426177,6.848404401,FALSE,,,,,,,,
ENSMUSP00000022480,ENSMUSG00000021913,Ogdhl,14,32.322019,32.33492,32.34782,5,130.300758,UNC10168352,6.848249829,FALSE,,,,,,,,
ENSMUSP00000093741,ENSMUSG00000071540,3425401B19Rik,14,32.659119,32.672196,32.685272,2,106.769244,UNC3707773,6.846391129,FALSE,,,,,,,,
ENSMUSP00000022793,ENSMUSG00000022185,Acin1,14,54.642161,54.664546,54.686931,3,131.370244,UNC6255857,6.846107035,FALSE,,,,,,,,
ENSMUSP00000022826,ENSMUSG00000022215,Fitm1,14,55.575617,55.576284,55.576952,18,56.755811,UNC29324812,6.84577042,FALSE,,,,,,,,
ENSMUSP00000002397,ENSMUSG00000002326,Gmpr2,14,55.672235,55.675492,55.67875,8,35.570373,UNC14494237,6.8441406,FALSE,,,,,,,,
ENSMUSP00000023826,ENSMUSG00000023064,Sncg,14,34.370274,34.372532,34.374789,6,92.680384,UNC11597663,6.843268742,FALSE,,,,,,,,
ENSMUSP00000123765,ENSMUSG00000022110,Sucla2,14,73.525319,73.56073,73.596142,18,66.252039,UNC29474235,6.84264891,FALSE,,,,,,,,
ENSMUSP00000139261,ENSMUSG00000098557,KCTD12,14,102.976581,102.979609,102.982637,7,114.357207,UNC13657974,6.841492146,FALSE,,,,,,,,
ENSMUSP00000107448,ENSMUSG00000062014,Gmfb,14,46.808149,46.815196,46.822242,11,96.609418,UNC20195269,6.838835285,FALSE,,,,,,,,
ENSMUSP00000113377,ENSMUSG00000048279,Sacs,14,61.138457,61.189576,61.240695,13,47.866926,UNC22560289,6.838518743,FALSE,,,,,,,,
ENSMUSP00000061498,ENSMUSG00000040472,Rabggta,14,55.715873,55.719065,55.722257,12,108.3067,UNC21854003,6.83709289,FALSE,,,,,,,,
ENSMUSP00000022734,ENSMUSG00000022136,Dnajc3,14,118.937932,118.959817,118.981702,12,107.682108,UNC21844978,6.836695465,FALSE,,,,,,,,
ENSMUSP00000106519,ENSMUSG00000060126,Tpt1,14,75.845093,75.846809,75.848525,7,136.46861,UNC13939181,6.836227672,FALSE,,,,,,,,
