lodcolumn,gene_symbol,gene_chr,gene_start,gene_middle,gene_end,qtl_chr,qtl_pos,qtl_mkr,qtl_lod,cis,,,,,,,,
ENSMUSG00000075486,Commd6,14,101.633766,101.637226,101.640686,8,52.901926,JAX00161903,6.582804112,FALSE,,,,,,,,
ENSMUSG00000037628,Cdkn3,14,46.760541,46.766033,46.771525,1,187.983977,UNC2394903,6.5821014,FALSE,,,,,,,,
ENSMUSG00000079380,Gm8271,14,5.185793,5.189768,5.193743,14,117.796577,UNC24850982,6.581686929,FALSE,,,,,,,,
ENSMUSG00000021969,Zdhhc20,14,57.832702,57.861482,57.890262,2,26.139174,backupUNC020013428,6.58149888,FALSE,,,,,,,,
ENSMUSG00000021867,Tmem254b,14,26.203369,26.205205,26.207041,13,51.778515,JAX00357788,6.581479914,FALSE,,,,,,,,
ENSMUSG00000072676,Tmem254a,14,25.924,25.925836,25.927672,13,51.778515,JAX00357788,6.581479914,FALSE,,,,,,,,
ENSMUSG00000077611,Gm23946,14,32.191854,32.191952,32.19205,16,67.193662,UNC27023155,6.580690766,FALSE,,,,,,,,
ENSMUSG00000090547,Gm8265,14,5.630281,5.631654,5.633028,19,37.191597,UNC30271229,6.580665623,FALSE,,,,,,,,
ENSMUSG00000091995,Gm3339,14,5.277775,5.279148,5.280522,19,37.191597,UNC30271229,6.580665623,FALSE,,,,,,,,
ENSMUSG00000022129,Dct,14,118.012792,118.032519,118.052246,9,116.181567,UNC17200963,6.580627911,FALSE,,,,,,,,
ENSMUSG00000048502,Duxbl1,14,25.978577,25.984332,25.990088,3,51.889765,UNC5257268,6.580463088,FALSE,,,,,,,,
ENSMUSG00000022098,Bmp1,14,70.474557,70.497408,70.52026,8,79.122474,JAX00163844,6.580458921,FALSE,,,,,,,,
ENSMUSG00000095015,Gm16434,14,7.185927,7.190234,7.19454,6,145.321024,UNC12310707,6.579849057,FALSE,,,,,,,,
ENSMUSG00000096869,Gm6676,14,7.116798,7.121105,7.125412,6,145.321024,UNC12310707,6.579849057,FALSE,,,,,,,,
ENSMUSG00000097589,Dleu2,14,61.602839,61.642606,61.682373,7,35.738903,UNC12619950,6.579546978,FALSE,,,,,,,,
ENSMUSG00000034532,Fbxo16,14,65.266701,65.294101,65.321501,X,134.183571,UNC31339736,6.579287847,FALSE,,,,,,,,
ENSMUSG00000004562,Arhgef40,14,51.984719,51.995485,52.006251,18,55.809487,UNC29309888,6.579279999,FALSE,,,,,,,,
ENSMUSG00000022033,Pbk,14,65.805837,65.81183,65.817822,11,28.913966,UNC19319245,6.579164569,FALSE,,,,,,,,
ENSMUSG00000094563,Gm25228,14,42.614226,42.614286,42.614346,5,149.045216,backupUNC050251626,6.578914313,FALSE,,,,,,,,
ENSMUSG00000096309,Gm25208,14,42.274419,42.274479,42.274539,5,149.045216,backupUNC050251626,6.578914313,FALSE,,,,,,,,
ENSMUSG00000021273,Fdft1,14,63.145153,63.161473,63.177793,1,69.081125,UNC872147,6.578771231,FALSE,,,,,,,,
ENSMUSG00000021868,Ppif,14,25.694154,25.697311,25.700468,8,11.361478,UNC14161319,6.578748419,FALSE,,,,,,,,
ENSMUSG00000035161,Ints6,14,62.67633,62.718721,62.761112,14,111.170958,UNC24753810,6.578517596,FALSE,,,,,,,,
ENSMUSG00000022132,Cldn10,14,118.787908,118.831698,118.875489,2,17.682226,JAX00484191,6.578454499,FALSE,,,,,,,,
ENSMUSG00000095056,Gm3159,14,4.397526,4.401936,4.406347,2,49.872354,UNC3020605,6.57834978,FALSE,,,,,,,,
ENSMUSG00000097218,Gm26552,14,5.161446,5.191579,5.221712,12,110.16583,JAX00345858,6.578245119,FALSE,,,,,,,,
ENSMUSG00000095463,Entpd4,14,69.337174,69.352222,69.36727,7,109.640466,UNC13595100,6.578078939,FALSE,,,,,,,,
ENSMUSG00000086260,Gm16259,14,105.292432,105.292708,105.292984,10,19.333045,UNC17530684,6.578059416,FALSE,,,,,,,,
ENSMUSG00000048379,Socs4,14,47.276931,47.286514,47.296098,5,55.328911,UNC9222506,6.577871897,FALSE,,,,,,,,
ENSMUSG00000082662,Gm15516,14,45.713132,45.713228,45.713324,5,71.450367,UNC9431841,6.577755334,FALSE,,,,,,,,
ENSMUSG00000046168,Kcnrg,14,61.607482,61.609699,61.611916,7,35.095321,UNC12609880,6.577564856,FALSE,,,,,,,,
ENSMUSG00000094811,Gm21103,14,6.296365,6.300604,6.304843,12,9.502236,JAX00325236,6.577503733,FALSE,,,,,,,,
ENSMUSG00000063277,Gm10128,14,7.640895,7.642434,7.643972,8,115.587166,UNC15559460,6.577180626,FALSE,,,,,,,,
ENSMUSG00000021944,Gata4,14,63.198922,63.235307,63.271692,18,42.563509,UNC29127406,6.577135314,FALSE,,,,,,,,
ENSMUSG00000046168,Kcnrg,14,61.607482,61.609699,61.611916,6,53.570621,JAX00141068,6.577041257,FALSE,,,,,,,,
ENSMUSG00000091509,Gm17066,14,105.10939,105.112033,105.114676,6,124.143497,UNC061823041,6.57688461,FALSE,,,,,,,,
ENSMUSG00000057156,Homez,14,54.852736,54.861848,54.870961,5,131.133454,UNC10181074,6.576719175,FALSE,,,,,,,,
ENSMUSG00000093634,Gm10860,14,67.427668,67.43242,67.437171,3,117.555207,UNC6049569,6.576567764,FALSE,,,,,,,,
ENSMUSG00000021823,Vcl,14,20.929433,20.981553,21.033673,9,54.683661,UNC16395832,6.57632242,FALSE,,,,,,,,
ENSMUSG00000033166,Dis3,14,99.076634,99.088202,99.09977,9,86.92348,UNC16812102,6.575572245,FALSE,,,,,,,,
ENSMUSG00000047222,Ear11,14,51.255266,51.255689,51.256112,7,19.932163,JAX00633165,6.574819592,FALSE,,,,,,,,
ENSMUSG00000079378,Gm8279,14,5.131519,5.135739,5.139959,4,114.632229,JAX00562563,6.574728596,FALSE,,,,,,,,
ENSMUSG00000035121,Neil2,14,63.182443,63.187992,63.193541,4,53.478885,UNC7264714,6.574274234,FALSE,,,,,,,,
ENSMUSG00000079391,Gm2974,14,4.182576,4.193736,4.204895,3,72.902446,backupUNC030098041,6.57405916,FALSE,,,,,,,,
ENSMUSG00000097501,Gm26536,14,62.836908,62.837558,62.838207,6,136.308938,JAX00627579,6.573933876,FALSE,,,,,,,,
ENSMUSG00000021936,Mapk8,14,33.377898,33.412528,33.447158,11,5.15753,UNC19003210,6.573184938,FALSE,,,,,,,,
ENSMUSG00000090764,Gm3127,14,4.16503,4.169266,4.173503,8,34.403794,UNC14474543,6.573141226,FALSE,,,,,,,,
ENSMUSG00000022120,Rnf219,14,104.477534,104.5001,104.522666,10,60.609062,UNC18057776,6.573033724,FALSE,,,,,,,,
ENSMUSG00000094974,Rps19-ps2,14,52.902793,52.903012,52.90323,19,46.866925,UNC30401456,6.572937295,FALSE,,,,,,,,
ENSMUSG00000096681,Rps19-ps1,14,53.21373,53.213948,53.214167,19,46.866925,UNC30401456,6.572937295,FALSE,,,,,,,,
ENSMUSG00000022100,Xpo7,14,70.654246,70.710437,70.766628,16,84.395958,UNC27280864,6.572878982,FALSE,,,,,,,,
ENSMUSG00000054733,Msra,14,64.122623,64.289263,64.455903,6,22.404623,UNC10710811,6.572335659,FALSE,,,,,,,,
ENSMUSG00000089978,Gm16245,14,26.375278,26.375725,26.376172,X,162.641298,UNC31537649,6.57182017,FALSE,,,,,,,,
ENSMUSG00000022070,Bora,14,99.046427,99.060482,99.074537,15,11.45695,UNC25038956,6.571812425,FALSE,,,,,,,,
ENSMUSG00000047977,Synb,14,69.289344,69.291822,69.294299,18,74.727225,UNC29607917,6.57138302,FALSE,,,,,,,,
ENSMUSG00000090764,Gm3127,14,4.16503,4.169266,4.173503,11,53.849081,UNC19646262,6.571148926,FALSE,,,,,,,,
ENSMUSG00000068697,Myoz1,14,20.649102,20.652821,20.65654,9,99.891106,UNC16977752,6.571131377,FALSE,,,,,,,,
ENSMUSG00000021891,Mettl6,14,31.47832,31.486675,31.49503,3,81.355376,JAX00527982,6.569773917,FALSE,,,,,,,,
ENSMUSG00000022221,Ripk3,14,55.784996,55.786926,55.788857,5,24.894255,UNC8817735,6.56960167,FALSE,,,,,,,,
ENSMUSG00000030662,Ipo5,14,120.911194,120.929618,120.948042,2,68.624785,UNC3264674,6.569460592,FALSE,,,,,,,,
ENSMUSG00000021952,Xpo4,14,57.581002,57.623216,57.66543,18,61.226227,UNC29395578,6.568779632,FALSE,,,,,,,,
ENSMUSG00000068697,Myoz1,14,20.649102,20.652821,20.65654,17,83.112319,UNC28480246,6.568506431,FALSE,,,,,,,,
ENSMUSG00000091293,Gm6047,14,51.82572,51.826006,51.826293,15,43.154685,JAX00061328,6.568317638,FALSE,,,,,,,,
ENSMUSG00000060680,Gm8894,14,55.420269,55.420496,55.420724,12,98.130421,backupJAX00039505,6.568230805,FALSE,,,,,,,,
ENSMUSG00000021938,Pspc1,14,56.722441,56.750378,56.778316,5,75.599419,UNC9488364,6.568068775,FALSE,,,,,,,,
ENSMUSG00000021751,Acox2,14,8.225511,8.242432,8.259353,18,68.526029,JAX00084655,6.567749809,FALSE,,,,,,,,
ENSMUSG00000060143,Gm10076,14,105.681828,105.68202,105.682211,6,139.307362,UNC12218869,6.56763991,FALSE,,,,,,,,
ENSMUSG00000052395,Rft1,14,30.65436,30.672838,30.691317,19,44.773561,UNC30375665,6.567598671,FALSE,,,,,,,,
ENSMUSG00000096904,Gm3591,14,6.405827,6.409154,6.412482,1,156.647355,JAX00272605,6.567421551,FALSE,,,,,,,,
ENSMUSG00000072115,Ang,14,51.091077,51.096542,51.102007,1,114.016745,UNC1452966,6.567279696,FALSE,,,,,,,,
ENSMUSG00000043004,Gng2,14,19.872559,19.925093,19.977627,6,87.711982,UNC11547178,6.567110017,FALSE,,,,,,,,
ENSMUSG00000021950,Anxa8,14,34.085981,34.093276,34.100571,X,51.335343,UNC30820816,6.567044697,FALSE,,,,,,,,
ENSMUSG00000022178,Ajuba,14,54.567469,54.572565,54.577661,4,40.80706,UNC7115460,6.56647754,FALSE,,,,,,,,
ENSMUSG00000022199,Slc22a17,14,54.906727,54.90993,54.913132,18,82.797901,UNC29728043,6.56646972,FALSE,,,,,,,,
ENSMUSG00000094634,Gm3468,14,6.020654,6.06466,6.108665,5,114.642775,JAX00593214,6.566367034,FALSE,,,,,,,,
ENSMUSG00000021738,Atxn7,14,14.012491,14.059894,14.107296,5,122.244192,UNC10054525,6.56610585,FALSE,,,,,,,,
ENSMUSG00000096003,Gm3500,14,5.365794,5.377422,5.389049,17,78.535576,UNC28407280,6.565984033,FALSE,,,,,,,,
ENSMUSG00000021962,Dcp1a,14,30.479565,30.50331,30.527056,4,153.592081,UNC8498967,6.56507917,FALSE,,,,,,,,
ENSMUSG00000022000,Zc3h13,14,75.284373,75.3144,75.344426,10,25.609268,UNC17614273,6.564914715,FALSE,,,,,,,,
ENSMUSG00000022214,Dcaf11,14,55.560006,55.565036,55.570065,6,15.569552,JAX00603670,6.564756095,FALSE,,,,,,,,
ENSMUSG00000097633,Gm16617,14,51.986389,51.987609,51.988829,8,128.354489,UNC15746217,6.564546646,FALSE,,,,,,,,
ENSMUSG00000006527,Sfmbt1,14,30.714849,30.768781,30.822713,18,82.567838,UNC29724845,6.564390684,FALSE,,,,,,,,
ENSMUSG00000094737,Gm17045,14,6.034967,6.035388,6.03581,3,129.622359,UNC6228334,6.564333343,FALSE,,,,,,,,
ENSMUSG00000015966,Il17rb,14,29.996141,30.002518,30.008896,13,20.362496,UNC22229959,6.564240457,FALSE,,,,,,,,
ENSMUSG00000039367,Sec24c,14,20.674321,20.684586,20.69485,11,107.704554,UNC20332322,6.564079264,FALSE,,,,,,,,
ENSMUSG00000021751,Acox2,14,8.225511,8.242432,8.259353,19,28.568033,UNC30158032,6.563992422,FALSE,,,,,,,,
ENSMUSG00000097358,Gm26773,14,118.107831,118.112466,118.1171,3,48.232305,UNC5203042,6.56376137,FALSE,,,,,,,,
ENSMUSG00000062093,Gm10110,14,89.896223,89.897344,89.898466,14,80.657325,UNC24330859,6.563581583,FALSE,,,,,,,,
ENSMUSG00000091563,Gm8108,14,4.110526,4.121655,4.132784,2,179.006119,backupUNC020555541,6.563571274,FALSE,,,,,,,,
ENSMUSG00000037628,Cdkn3,14,46.760541,46.766033,46.771525,19,33.587307,UNC30223401,6.563348307,FALSE,,,,,,,,
ENSMUSG00000091814,Gm8050,14,6.712183,6.716217,6.720251,3,136.06041,UNC6319452,6.563345644,FALSE,,,,,,,,
ENSMUSG00000098088,Gm26916,14,61.629484,61.629949,61.630414,9,71.449209,UNC16600322,6.563206863,FALSE,,,,,,,,
ENSMUSG00000000959,Oxa1l,14,54.360841,54.365255,54.369669,X,6.295506,UNC30610936,6.563078677,FALSE,,,,,,,,
ENSMUSG00000045875,Adra1a,14,66.635251,66.684356,66.733462,10,125.803935,UNC18935158,6.563002841,FALSE,,,,,,,,
ENSMUSG00000022008,Gpalpp1,14,76.086232,76.098524,76.110815,18,61.486583,UNC29399290,6.562814133,FALSE,,,,,,,,
ENSMUSG00000006522,Itih3,14,30.908573,30.916166,30.92376,6,125.631079,UNC12024509,6.562463895,FALSE,,,,,,,,
ENSMUSG00000022109,Med4,14,73.510049,73.514297,73.518545,16,22.695953,JAX00415607,6.562245558,FALSE,,,,,,,,
ENSMUSG00000087479,Gm16835,14,119.098965,119.10702,119.115074,12,73.642577,UNC21398952,6.562064574,FALSE,,,,,,,,
ENSMUSG00000036461,Elf1,14,79.481194,79.531835,79.582476,4,114.641203,UNC8028591,6.561899726,FALSE,,,,,,,,
ENSMUSG00000021775,Nr1d2,14,18.204054,18.22159,18.239127,19,50.33229,UNC30452657,6.561737086,FALSE,,,,,,,,
ENSMUSG00000021774,Ube2e1,14,18.282722,18.30729,18.331859,6,116.921466,UNC11924035,6.561630833,FALSE,,,,,,,,
ENSMUSG00000022043,Trim35,14,66.297031,66.304228,66.311424,3,66.346136,UNC5427105,6.561219959,FALSE,,,,,,,,
ENSMUSG00000089901,Gm8113,14,43.92539,43.9294,43.933411,8,121.196969,JAX00166999,6.561162736,FALSE,,,,,,,,
ENSMUSG00000097127,Gm26886,14,3.822531,3.853309,3.884087,16,11.745253,UNC26344177,6.56108753,FALSE,,,,,,,,
ENSMUSG00000062014,Gmfb,14,46.808149,46.815196,46.822242,17,82.858277,UNC28475654,6.561054478,FALSE,,,,,,,,
ENSMUSG00000094706,Gm10338,14,7.580617,7.588104,7.595592,6,110.425529,JAX00622018,6.560936675,FALSE,,,,,,,,
ENSMUSG00000019027,Dnah1,14,31.260375,31.292136,31.323896,7,113.934062,UNC13653027,6.560665966,FALSE,,,,,,,,
ENSMUSG00000037526,Atg14,14,47.540894,47.554664,47.568434,4,140.624802,UNC8360174,6.56036692,FALSE,,,,,,,,
ENSMUSG00000094242,Gm5456,14,7.241442,7.241866,7.24229,13,25.375,JAX00352935,6.560094681,FALSE,,,,,,,,
ENSMUSG00000091672,Gm17129,14,3.978426,3.978678,3.97893,3,137.980346,UNC6346418,6.560086513,FALSE,,,,,,,,
ENSMUSG00000090472,Gm3047,14,4.555405,4.559076,4.562747,12,105.637544,JAX00344566,6.560052378,FALSE,,,,,,,,
ENSMUSG00000033644,Piwil2,14,70.37248,70.400787,70.429094,7,94.955416,UNC070366427,6.55901374,FALSE,,,,,,,,
ENSMUSG00000077611,Gm23946,14,32.191854,32.191952,32.19205,5,76.350481,UNC9498249,6.558936169,FALSE,,,,,,,,
ENSMUSG00000072723,Gm10044,14,7.744063,7.767857,7.791651,13,54.220055,UNC22630102,6.558669969,FALSE,,,,,,,,
ENSMUSG00000072675,Duxbl2,14,26.118349,26.124056,26.129763,8,78.264873,UNC15056408,6.558656077,FALSE,,,,,,,,
ENSMUSG00000047153,Khnyn,14,55.884969,55.890875,55.896781,7,92.475805,JAX00154279,6.558641402,FALSE,,,,,,,,
ENSMUSG00000021929,Kpna3,14,61.365186,61.402566,61.439947,7,143.39137,UNC14031758,6.558484209,FALSE,,,,,,,,
ENSMUSG00000091155,Serpine3,14,62.663667,62.677955,62.692243,12,102.315014,UNC21766232,6.558416996,FALSE,,,,,,,,
ENSMUSG00000072492,Gm10364,14,55.038462,55.04072,55.042979,8,61.83206,UNC14861012,6.557789642,FALSE,,,,,,,,
ENSMUSG00000044703,Phf11a,14,59.276913,59.287218,59.297522,10,115.703498,UNC18781325,6.557510058,FALSE,,,,,,,,
ENSMUSG00000040040,Ift88,14,57.424062,57.470999,57.517936,3,68.142117,JAX00525775,6.557426144,FALSE,,,,,,,,
ENSMUSG00000068165,Gm10233,14,66.044988,66.045432,66.045877,3,148.051587,UNC6499664,6.557160906,FALSE,,,,,,,,
ENSMUSG00000091754,Gm3636,14,6.735685,6.80542,6.875155,1,40.458688,UNC509809,6.555615615,FALSE,,,,,,,,
ENSMUSG00000022159,Rab2b,14,52.261759,52.270652,52.279545,11,89.610996,UNC20092603,6.55520433,FALSE,,,,,,,,
ENSMUSG00000090364,Gm3043,14,3.688783,3.693392,3.698,17,85.600851,UNC28514793,6.555130126,FALSE,,,,,,,,
ENSMUSG00000091325,Gm3760,14,7.498713,7.50243,7.506148,8,20.997376,JAX00662910,6.554979635,FALSE,,,,,,,,
ENSMUSG00000016831,Tox4,14,52.279146,52.287768,52.296391,7,4.600395,UNC12380039,6.554649132,FALSE,,,,,,,,
ENSMUSG00000091472,Gm3739,14,7.293648,7.304348,7.315049,10,79.983593,JAX00196110,6.553578514,FALSE,,,,,,,,
ENSMUSG00000034463,Scara3,14,65.919395,65.93657,65.953744,X,100.576111,UNC31143736,6.553408517,FALSE,,,,,,,,
ENSMUSG00000022013,Dnajc15,14,77.826217,77.850567,77.874917,13,26.325222,JAX00353088,6.553328024,FALSE,,,,,,,,
ENSMUSG00000098557,KCTD12,14,102.976581,102.979609,102.982637,13,37.247117,UNC22430385,6.552582612,FALSE,,,,,,,,
ENSMUSG00000090827,Gm8297,14,4.983935,4.988172,4.992409,11,113.735965,JAX00322296,6.552500126,FALSE,,,,,,,,
ENSMUSG00000021930,Spryd7,14,61.531993,61.54444,61.556886,5,48.95641,UNC9136176,6.551805348,FALSE,,,,,,,,
ENSMUSG00000021932,Rnaseh2b,14,62.292589,62.33279,62.372992,4,140.462702,UNC8357151,6.551139712,FALSE,,,,,,,,
ENSMUSG00000050222,Il17d,14,57.524829,57.533997,57.543165,19,53.607298,UNC30508887,6.551048959,FALSE,,,,,,,,
ENSMUSG00000021943,Gdf10,14,33.923587,33.929434,33.93528,15,36.057489,UNC25365414,6.550940167,FALSE,,,,,,,,
ENSMUSG00000022023,Wbp4,14,79.459937,79.470602,79.481268,9,110.704997,UNC17115452,6.550549777,FALSE,,,,,,,,
ENSMUSG00000054509,Parp4,14,56.575619,56.617706,56.659794,11,95.990021,UNC20188137,6.55051335,FALSE,,,,,,,,
ENSMUSG00000061244,Exoc5,14,49.012146,49.0394,49.066653,2,4.2804,UNC2481020,6.550146796,FALSE,,,,,,,,
ENSMUSG00000035953,Tmem55b,14,50.92607,50.928463,50.930856,14,46.568043,UNC23951246,6.549793023,FALSE,,,,,,,,
ENSMUSG00000022096,Hr,14,70.552212,70.56288,70.573548,7,29.980509,UNC12564527,6.549544531,FALSE,,,,,,,,
ENSMUSG00000079101,Gm2904,14,3.051649,3.052074,3.052499,11,42.655719,UNC19495694,6.549515941,FALSE,,,,,,,,
ENSMUSG00000042156,Dzip1,14,118.87552,118.900417,118.925314,18,86.551728,UNC29782359,6.549393325,FALSE,,,,,,,,
ENSMUSG00000058690,Ccser2,14,36.874936,36.921856,36.968777,17,85.298773,UNC28511221,6.549272906,FALSE,,,,,,,,
ENSMUSG00000097002,Gm2670,14,28.508074,28.509733,28.511392,17,85.021772,UNC28507333,6.548619744,FALSE,,,,,,,,
ENSMUSG00000097199,Gm26991,14,6.154002,6.163002,6.172001,X,53.280208,UNC30835089,6.548359562,FALSE,,,,,,,,
ENSMUSG00000041673,Lrrc18,14,32.991382,33.003337,33.015292,4,29.527178,JAX00547481,6.547784651,FALSE,,,,,,,,
ENSMUSG00000021741,Gm5457,14,12.867553,12.86772,12.867888,2,147.112598,UNC4174650,6.547406601,FALSE,,,,,,,,
ENSMUSG00000048281,Dleu7,14,62.276231,62.284605,62.292979,1,82.143801,JAX00005915,6.547194487,FALSE,,,,,,,,
ENSMUSG00000072599,Ear-ps2,14,44.046985,44.047218,44.04745,6,90.711377,UNC11575572,6.547109391,FALSE,,,,,,,,
ENSMUSG00000021814,Anxa7,14,20.455261,20.467697,20.480133,8,12.301468,UNC14174320,6.547035418,FALSE,,,,,,,,
ENSMUSG00000098270,RP24-67I21.5,14,69.348897,69.350578,69.352259,11,121.512007,UNC20537054,6.545573071,FALSE,,,,,,,,
ENSMUSG00000099027,RP24-175I14.7,14,69.567147,69.568828,69.570509,11,121.512007,UNC20537054,6.545573071,FALSE,,,,,,,,
ENSMUSG00000074553,Gm10713,14,40.00622,40.006388,40.006555,16,11.573267,UNC26341978,6.545571074,FALSE,,,,,,,,
ENSMUSG00000087286,Gm9013,14,60.03961,60.04005,60.040491,11,115.35116,UNC20460357,6.54493412,FALSE,,,,,,,,
ENSMUSG00000055538,Zcchc24,14,25.711642,25.74034,25.769039,7,112.579669,UNC13634543,6.544632557,FALSE,,,,,,,,
ENSMUSG00000058581,Gm5801,14,56.010536,56.010944,56.011351,1,62.634575,UNC010446561,6.544594772,FALSE,,,,,,,,
ENSMUSG00000097284,4930480K23Rik,14,69.732784,69.749948,69.767113,4,54.986461,JAX00551406,6.544549362,FALSE,,,,,,,,
ENSMUSG00000033487,Fndc3a,14,72.537946,72.623974,72.710003,17,89.243052,UNC28569643,6.543912712,FALSE,,,,,,,,
ENSMUSG00000000957,Mmp14,14,54.431604,54.436431,54.441258,10,68.925307,UNC18164376,6.543522215,FALSE,,,,,,,,
ENSMUSG00000033644,Piwil2,14,70.37248,70.400787,70.429094,4,142.423821,UNC8384374,6.543477215,FALSE,,,,,,,,
ENSMUSG00000098872,RP23-103I12.13,14,69.694475,69.695154,69.695834,X,47.144891,UNC30793694,6.543403974,FALSE,,,,,,,,
ENSMUSG00000021867,Tmem254b,14,26.203369,26.205205,26.207041,12,99.437422,JAX00343047,6.54326921,FALSE,,,,,,,,
ENSMUSG00000072676,Tmem254a,14,25.924,25.925836,25.927672,12,99.437422,JAX00343047,6.54326921,FALSE,,,,,,,,
ENSMUSG00000021807,2700060E02Rik,14,19.811402,19.817612,19.823823,9,5.557392,UNC15775930,6.542721687,FALSE,,,,,,,,
ENSMUSG00000021738,Atxn7,14,14.012491,14.059894,14.107296,15,98.053063,UNC26194174,6.542624522,FALSE,,,,,,,,
ENSMUSG00000002319,Ipo4,14,55.6254,55.631648,55.637895,6,133.867446,UNC12129417,6.542314273,FALSE,,,,,,,,
ENSMUSG00000040380,Cbln3,14,55.87892,55.881588,55.884256,3,97.944576,JAX00531070,6.542134304,FALSE,,,,,,,,
ENSMUSG00000021815,Mss51,14,20.482864,20.489882,20.496901,9,18.115092,JAX00686792,6.541522233,FALSE,,,,,,,,
ENSMUSG00000037536,Fbxo34,14,47.472561,47.502262,47.531962,17,68.332578,UNC28245810,6.541486173,FALSE,,,,,,,,
ENSMUSG00000049295,Zfp219,14,52.006077,52.013405,52.020733,8,69.270662,JAX00671644,6.540869474,FALSE,,,,,,,,
ENSMUSG00000021775,Nr1d2,14,18.204054,18.22159,18.239127,5,146.662339,UNC10384336,6.540490384,FALSE,,,,,,,,
ENSMUSG00000054733,Msra,14,64.122623,64.289263,64.455903,3,68.76692,UNC5457870,6.540179462,FALSE,,,,,,,,
ENSMUSG00000068015,Lrch1,14,74.754674,74.851276,74.947877,12,93.441789,UNC21637349,6.539771072,FALSE,,,,,,,,
ENSMUSG00000049235,Gm7324,14,43.713902,43.714485,43.715068,12,84.895758,UNC120195970,6.539737291,FALSE,,,,,,,,
ENSMUSG00000021785,Ngly1,14,16.24928,16.280603,16.311926,16,58.414432,UNC26906815,6.539543875,FALSE,,,,,,,,
ENSMUSG00000034235,Usp54,14,20.548912,20.583633,20.618354,X,64.18967,JAX00712714,6.53950152,FALSE,,,,,,,,
ENSMUSG00000091022,Gm3115,14,4.08412,4.091713,4.099306,12,58.223782,UNC21185962,6.539197869,FALSE,,,,,,,,
ENSMUSG00000095512,Gm17222,14,3.210975,3.211398,3.211821,14,83.255414,UNC24363323,6.538607024,FALSE,,,,,,,,
ENSMUSG00000021990,Spata13,14,60.634001,60.699278,60.764556,9,108.973633,UNC090368888,6.53812844,FALSE,,,,,,,,
ENSMUSG00000021944,Gata4,14,63.198922,63.235307,63.271692,8,91.000064,UNC15232892,6.538101738,FALSE,,,,,,,,
ENSMUSG00000098713,RP24-225O12.5,14,69.158671,69.159095,69.159519,10,63.078797,UNC18089001,6.537430178,FALSE,,,,,,,,
ENSMUSG00000097822,Gm26655,14,4.551493,4.568466,4.585439,16,75.553627,UNC27141946,6.537267317,FALSE,,,,,,,,
ENSMUSG00000095427,Rps2-ps6,14,76.236688,76.23702,76.237353,16,69.665475,UNC27054337,6.537256074,FALSE,,,,,,,,
ENSMUSG00000034205,Loxl2,14,69.609068,69.651383,69.693698,18,55.966804,UNC29312306,6.536563447,FALSE,,,,,,,,
ENSMUSG00000021820,Camk2g,14,20.734875,20.764482,20.794088,11,4.63738,JAX00302821,6.536371113,FALSE,,,,,,,,
ENSMUSG00000050666,Vstm4,14,32.856756,32.898122,32.939487,15,25.425355,UNC25215294,6.535783456,FALSE,,,,,,,,
ENSMUSG00000057156,Homez,14,54.852736,54.861848,54.870961,19,61.253509,UNC30605086,6.535574603,FALSE,,,,,,,,
ENSMUSG00000091494,Gm3269,14,4.838106,4.842486,4.846867,8,27.948668,UNC14375949,6.535337578,FALSE,,,,,,,,
ENSMUSG00000004561,Mettl17,14,51.884842,51.88894,51.893039,13,84.778935,UNC22987916,6.535283959,FALSE,,,,,,,,
ENSMUSG00000022109,Med4,14,73.510049,73.514297,73.518545,8,87.188367,UNC15174403,6.534990717,FALSE,,,,,,,,
ENSMUSG00000037544,Dlgap5,14,47.387779,47.403093,47.418407,3,132.03187,UNC030354097,6.534544603,FALSE,,,,,,,,
ENSMUSG00000090547,Gm8265,14,5.630281,5.631654,5.633028,1,105.82356,UNC1334350,6.534374145,FALSE,,,,,,,,
ENSMUSG00000091995,Gm3339,14,5.277775,5.279148,5.280522,1,105.82356,UNC1334350,6.534374145,FALSE,,,,,,,,
ENSMUSG00000085984,1700001G11Rik,14,66.295334,66.296232,66.297129,15,7.697783,JAX00392802,6.533946107,FALSE,,,,,,,,
ENSMUSG00000015759,Cnih1,14,46.775582,46.781996,46.788411,10,62.19153,UNC18078518,6.533730243,FALSE,,,,,,,,
ENSMUSG00000089682,Bcl2l2,14,54.883377,54.885806,54.888234,12,75.453058,UNC21418439,6.533007415,FALSE,,,,,,,,
ENSMUSG00000032925,Itgbl1,14,123.659971,123.817794,123.975618,12,75.164988,UNC21415496,6.532357726,FALSE,,,,,,,,
ENSMUSG00000097136,Gm26772,14,25.54839,25.55138,25.554369,18,27.915404,JAX00081617,6.531263367,FALSE,,,,,,,,
ENSMUSG00000022225,Cma1,14,55.941453,55.943057,55.944661,13,112.504376,JAX00370760,6.530805724,FALSE,,,,,,,,
ENSMUSG00000033487,Fndc3a,14,72.537946,72.623974,72.710003,4,15.387416,UNC6786897,6.53065225,FALSE,,,,,,,,
ENSMUSG00000048922,Cdca2,14,67.676331,67.696086,67.715841,4,127.49457,UNC8178617,6.530077619,FALSE,,,,,,,,
ENSMUSG00000097743,Gm16973,14,56.69628,56.698774,56.701268,13,115.166031,JAX00371305,6.52976724,FALSE,,,,,,,,
ENSMUSG00000045107,Saysd1,14,20.075646,20.079409,20.083172,5,9.746133,JAX00573700,6.529567585,FALSE,,,,,,,,
